,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
197,18,windows,0.006772663190293625,0.02586759433351856,1,0,0,1,0,0,kmeans_plain,0,0,1
198,19,microsoft,0.006388917122625229,0.02418023125699366,1,0,0,1,0,0,kmeans_plain,0,0,1
199,20,post,0.0046387500687328975,0.017329927162152606,2,0,0,1,0,0,kmeans_plain,0,0,1
200,21,times,0.004455643499618573,0.013140954823054215,2,0,0,1,0,0,kmeans_plain,0,0,1
201,22,media,0.0041254760140758,0.0138012961814126,2,0,0,1,0,0,kmeans_plain,0,0,1
202,23,youtube,0.003997817116915232,0.01874354659834028,2,0,0,1,0,0,kmeans_plain,0,0,1
203,24,people,0.003982758309190114,0.013125769938047885,2,0,0,1,0,0,kmeans_plain,0,0,1
204,25,awards,0.003796410875957868,0.016017505828013683,2,0,0,1,0,0,kmeans_plain,0,0,1
205,26,video,0.003666528378904449,0.013892769503632257,2,0,0,1,0,0,kmeans_plain,0,0,1
206,27,years,0.003603876445685618,0.01204097801853592,2,0,0,1,0,0,kmeans_plain,0,0,1
207,28,world,0.003491947877634166,0.011241480503238798,2,0,0,1,0,0,kmeans_plain,0,0,1
208,29,film,0.0034777581423085296,0.01725903071655388,2,0,0,1,0,0,kmeans_plain,0,0,1
209,30,company,0.008498217769210583,0.021936209196108968,3,0,0,1,0,0,kmeans_plain,0,0,1
210,31,launched,0.008052464830758421,0.024575827700996755,3,0,0,1,0,0,kmeans_plain,0,0,1
211,32,announced,0.007062487060108012,0.0215102207492576,3,0,0,1,0,0,kmeans_plain,0,0,1
212,33,business,0.006484363674988886,0.01868583524218117,3,0,0,1,0,0,kmeans_plain,0,0,1
213,34,acquired,0.006434290157922963,0.023170854371868683,3,0,0,1,0,0,kmeans_plain,0,0,1
214,35,new,0.006118047222681717,0.014874156178983257,3,0,0,1,0,0,kmeans_plain,0,0,1
215,36,ceo,0.005995027193007262,0.021725549618718032,3,0,0,1,0,0,kmeans_plain,0,0,1
216,37,service,0.005744656241773632,0.014873238138891876,3,0,0,1,0,0,kmeans_plain,0,0,1
217,38,website,0.005728180542993161,0.014773503261852753,3,0,0,1,0,0,kmeans_plain,0,0,1
218,39,users,0.005577900199622088,0.013750696855165005,3,0,0,1,0,0,kmeans_plain,0,0,1
219,40,information,0.0048640584359553925,0.012518116039138568,4,0,0,1,0,0,kmeans_plain,0,0,1
220,41,references,0.004616427026036289,0.012062687921077356,4,0,0,1,0,0,kmeans_plain,0,0,1
221,42,example,0.004264093806932272,0.012090312289644209,4,0,0,1,0,0,kmeans_plain,0,0,1
222,43,web,0.004077740743428449,0.011013927850217469,4,0,0,1,0,0,kmeans_plain,0,0,1
223,44,different,0.004063112165008048,0.012798812652341441,4,0,0,1,0,0,kmeans_plain,0,0,1
224,45,results,0.003986706687363603,0.012889370019021544,4,0,0,1,0,0,kmeans_plain,0,0,1
225,46,uses,0.003915370431448768,0.01025002868822445,4,0,0,1,0,0,kmeans_plain,0,0,1
226,47,site,0.0038068760551668228,0.010059234075460466,4,0,0,1,0,0,kmeans_plain,0,0,1
227,48,google,0.003656359528769532,0.010335694495250822,4,0,0,1,0,0,kmeans_plain,0,0,1
228,49,pages,0.0036234181132455,0.011107165386964196,4,0,0,1,0,0,kmeans_plain,0,0,1
229,50,states,0.004972085864746115,0.014061868907337738,5,0,0,1,0,0,kmeans_plain,0,0,1
230,51,government,0.0044620759824382395,0.015524980727405331,5,0,0,1,0,0,kmeans_plain,0,0,1
231,52,united,0.004434281158656502,0.013584358136479666,5,0,0,1,0,0,kmeans_plain,0,0,1
232,53,law,0.004432723881490696,0.01580281086812059,5,0,0,1,0,0,kmeans_plain,0,0,1
233,54,act,0.004175885220100818,0.01602376202311559,5,0,0,1,0,0,kmeans_plain,0,0,1
234,55,legal,0.003900324470877965,0.015282402903539626,5,0,0,1,0,0,kmeans_plain,0,0,1
235,56,group,0.003716532127211889,0.011090180904863729,5,0,0,1,0,0,kmeans_plain,0,0,1
236,57,according,0.003575508421571516,0.011900897803001818,5,0,0,1,0,0,kmeans_plain,0,0,1
237,58,reported,0.0035109979324783594,0.01141086083464292,5,0,0,1,0,0,kmeans_plain,0,0,1
238,59,public,0.003428885125695529,0.010744975056493996,5,0,0,1,0,0,kmeans_plain,0,0,1
239,60,domains,0.03403930800489947,0.15209700693571662,6,0,0,1,0,0,kmeans_plain,0,0,1
240,61,level domain,0.02723393036500617,0.18279806944681493,6,0,0,1,0,0,kmeans_plain,0,0,1
241,62,registration,0.024475194250398992,0.15234431914211616,6,0,0,1,0,0,kmeans_plain,0,0,1
242,63,names,0.021775147623657187,0.1212692914359942,6,0,0,1,0,0,kmeans_plain,0,0,1
243,64,icann,0.01742477465819719,0.12020093557832362,6,0,0,1,0,0,kmeans_plain,0,0,1
