,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
131,6,0.0,1.0,0.0,0.0,1.0,daily,0.0,0.0021448909066200126
132,6,0.0,1.0,0.0,0.0,1.0,entertainment,0.0,0.002123811114686994
133,6,0.0,1.0,0.0,0.0,1.0,circulation,0.0,0.0021043775731949934
134,6,0.0,1.0,0.0,0.0,1.0,technology,0.0,0.0020985350378617544
135,6,0.0,1.0,0.0,0.0,1.0,social,0.0,0.0020569045678196307
136,6,0.0,1.0,0.0,0.0,1.0,access,0.0,0.00204390699366876
137,6,0.0,1.0,0.0,0.0,1.0,system,0.0,0.0020018318753789507
138,6,0.0,1.0,0.0,0.0,1.0,industry,0.0,0.0019878254346965803
139,6,0.0,1.0,0.0,0.0,1.0,people,0.0,0.0019686648794709246
0,0,0.0,0.0,1.0,0.0,1.0,providing,0.0,0.0024582321883477843
1,0,0.0,0.0,1.0,0.0,1.0,august,0.0,0.0023611143782236894
2,0,0.0,0.0,1.0,0.0,1.0,july,0.0,0.0023158264913744893
3,0,0.0,0.0,1.0,0.0,1.0,saying,0.0,0.0022808739627135405
4,0,0.0,0.0,1.0,0.0,1.0,start,0.0,0.002230170432060365
5,0,0.0,0.0,1.0,0.0,1.0,developed,0.0,0.002225266441373852
6,0,0.0,0.0,1.0,0.0,1.0,official,0.0,0.002225266441373852
7,0,0.0,0.0,1.0,0.0,1.0,reports,0.0,0.0021080080641959816
8,0,0.0,0.0,1.0,0.0,1.0,use,0.0,0.0021035012247107104
9,0,0.0,0.0,1.0,0.0,1.0,case,0.0,0.00208775705804181
10,0,0.0,0.0,1.0,0.0,1.0,number,0.0,0.0020662083038791145
11,0,0.0,0.0,1.0,0.0,1.0,america,0.0,0.0019858112907324833
12,0,0.0,0.0,1.0,0.0,1.0,june,0.0,0.0019858112907324833
13,0,0.0,0.0,1.0,0.0,1.0,air,0.0,0.0019605725429486525
14,0,0.0,0.0,1.0,0.0,1.0,group,0.0,0.0019471081362021205
15,0,0.0,0.0,1.0,0.0,1.0,change,0.0,0.0019093376791816496
16,0,0.0,0.0,1.0,0.0,1.0,allegations,0.0,0.0019011318527049213
17,0,0.0,0.0,1.0,0.0,1.0,free,0.0,0.001858475360050304
18,0,0.0,0.0,1.0,0.0,1.0,selling,0.0,0.0018499375725079229
19,0,0.0,0.0,1.0,0.0,1.0,services,0.0,0.0018364222941739804
20,1,0.0,0.0,1.0,0.0,1.0,interviewed,0.0,0.0025496234572251228
21,1,0.0,0.0,1.0,0.0,1.0,works,0.0,0.0024193751943895245
22,1,0.0,0.0,1.0,0.0,1.0,appearance,0.0,0.002336101481278995
23,1,0.0,0.0,1.0,0.0,1.0,according,0.0,0.0023319973547906007
24,1,0.0,0.0,1.0,0.0,1.0,edited,0.0,0.0020503091890431134
25,1,0.0,0.0,1.0,0.0,1.0,called,0.0,0.0020350828955398026
26,1,0.0,0.0,1.0,0.0,1.0,governments,0.0,0.0020023726982391385
27,1,0.0,0.0,1.0,0.0,1.0,support,0.0,0.001999789557314211
28,1,0.0,0.0,1.0,0.0,1.0,march,0.0,0.0019973845682197
29,1,0.0,0.0,1.0,0.0,1.0,september,0.0,0.001996484535649869
30,1,0.0,0.0,1.0,0.0,1.0,end,0.0,0.001941520764122108
31,1,0.0,0.0,1.0,0.0,1.0,international,0.0,0.0019407027016656495
32,1,0.0,0.0,1.0,0.0,1.0,described,0.0,0.001902680838726975
33,1,0.0,0.0,1.0,0.0,1.0,stated,0.0,0.0018489251957205283
34,1,0.0,0.0,1.0,0.0,1.0,united,0.0,0.0018352598959933105
35,1,0.0,0.0,1.0,0.0,1.0,title,0.0,0.0018287470029202818
36,1,0.0,0.0,1.0,0.0,1.0,continued,0.0,0.0018287470029202818
37,1,0.0,0.0,1.0,0.0,1.0,association,0.0,0.0018287470029202818
38,1,0.0,0.0,1.0,0.0,1.0,references,0.0,0.001813626009132899
39,1,0.0,0.0,1.0,0.0,1.0,january,0.0,0.00179764611139773
40,2,0.0,0.0,1.0,0.0,1.0,books,0.0,0.002986474785248785
41,2,0.0,0.0,1.0,0.0,1.0,controversial,0.0,0.002829466498708864
42,2,0.0,0.0,1.0,0.0,1.0,based,0.0,0.0026528534323236657
43,2,0.0,0.0,1.0,0.0,1.0,articles,0.0,0.0026317886413816656
44,2,0.0,0.0,1.0,0.0,1.0,users,0.0,0.0026317886413816656
45,2,0.0,0.0,1.0,0.0,1.0,designed,0.0,0.0026317886413816656
46,2,0.0,0.0,1.0,0.0,1.0,large,0.0,0.002571356377102975
47,2,0.0,0.0,1.0,0.0,1.0,led,0.0,0.002571356377102975
48,2,0.0,0.0,1.0,0.0,1.0,right,0.0,0.002539430272289324
49,2,0.0,0.0,1.0,0.0,1.0,perform,0.0,0.0024956811878227804
50,2,0.0,0.0,1.0,0.0,1.0,king,0.0,0.0024956811878227804
