,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
92,4,0.0,1.0,0.0,0.0,1.0,articles,0.0,0.0026592983879956144
93,4,0.0,1.0,0.0,0.0,1.0,facebook,0.0,0.002555931922435317
94,4,0.0,1.0,0.0,0.0,1.0,released,0.0,0.0025121283483788732
95,4,0.0,1.0,0.0,0.0,1.0,created,0.0,0.0024366987754078
96,4,0.0,1.0,0.0,0.0,1.0,news,0.0,0.0023919972201036604
97,4,0.0,1.0,0.0,0.0,1.0,interviews,0.0,0.0023855136462002818
98,4,0.0,1.0,0.0,0.0,1.0,published,0.0,0.002365374467071309
99,4,0.0,1.0,0.0,0.0,1.0,premiered,0.0,0.0023512028108609584
100,5,0.0,1.0,0.0,0.0,1.0,domain,0.0,0.01912414404751599
101,5,0.0,1.0,0.0,0.0,1.0,iana,0.0,0.017164222069699298
102,5,0.0,1.0,0.0,0.0,1.0,level domain,0.0,0.01535125178284078
103,5,0.0,1.0,0.0,0.0,1.0,whois information,0.0,0.015300195137917687
104,5,0.0,1.0,0.0,0.0,1.0,registration,0.0,0.014738355320797964
105,5,0.0,1.0,0.0,0.0,1.0,internet country code,0.0,0.014176791585367391
106,5,0.0,1.0,0.0,0.0,1.0,level domain cctld,0.0,0.014050963732045082
107,5,0.0,1.0,0.0,0.0,1.0,domain names,0.0,0.012830436443075145
108,5,0.0,1.0,0.0,0.0,1.0,icann,0.0,0.01280312932960676
109,5,0.0,1.0,0.0,0.0,1.0,second level domains,0.0,0.01274834695378395
110,5,0.0,1.0,0.0,0.0,1.0,cctld,0.0,0.012258025917099954
111,5,0.0,1.0,0.0,0.0,1.0,registry,0.0,0.012221879113617568
112,5,0.0,1.0,0.0,0.0,1.0,tld,0.0,0.011424779255555887
113,5,0.0,1.0,0.0,0.0,1.0,external links,0.0,0.010013939945557142
114,5,0.0,1.0,0.0,0.0,1.0,registered,0.0,0.008725166161932458
115,5,0.0,1.0,0.0,0.0,1.0,registrars,0.0,0.008381719694615491
116,5,0.0,1.0,0.0,0.0,1.0,country code level domain,0.0,0.008296515889405989
117,5,0.0,1.0,0.0,0.0,1.0,names,0.0,0.008224578307390755
118,5,0.0,1.0,0.0,0.0,1.0,references,0.0,0.007738753465664116
119,5,0.0,1.0,0.0,0.0,1.0,government,0.0,0.007620023838324224
120,6,0.0,1.0,0.0,0.0,1.0,browser,0.0,0.010385240467866683
121,6,0.0,1.0,0.0,0.0,1.0,version,0.0,0.007781864704838697
