,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,name,project,cluster_alg,tfidf,h_cat_tfidf,links_tfidf,key_words_tfidf,key_phrases_tfidf
232,232,232,232,232,change,food,kmeans_plain,0.0020009553509318934,0.0,0.0,0.0020009553509318934,0.0
233,233,233,233,233,chardonnay,food,kmeans_augmented,0.005912100153738996,0.0,0.005912100153738996,0.0,0.0
234,234,234,234,234,cheese,food,kmeans_augmented,0.01181942871136837,0.0,0.0082409086444257,0.0016382223826451304,0.0019402976842975387
235,235,235,235,235,cheese,food,kmeans_plain,0.011742299901011272,0.0,0.008095218215011845,0.0016017884901455006,0.002045293195853927
236,236,236,236,236,chef,food,kmeans_augmented,0.009898646361752195,0.0,0.0063975180497139435,0.002036215157431929,0.001464913154606322
237,237,237,237,237,chef,food,kmeans_plain,0.01002739738000691,0.0,0.006490874191118196,0.002042450224259205,0.0014940729646295086
238,238,238,238,238,chemical_compounds,food,kmeans_plain,0.002077968317812376,0.002077968317812376,0.0,0.0,0.0
239,239,239,239,239,chemical_substances_by_use,food,kmeans_augmented,0.002586646707513031,0.002586646707513031,0.0,0.0,0.0
240,240,240,240,240,chemical_substances_by_use,food,kmeans_plain,0.002625850677837041,0.002625850677837041,0.0,0.0,0.0
241,241,241,241,241,cherry,food,kmeans_augmented,0.004043943827099289,0.0,0.004043943827099289,0.0,0.0
242,242,242,242,242,chicago,food,kmeans_augmented,0.005528167663163768,0.0,0.005528167663163768,0.0,0.0
243,243,243,243,243,chicago,food,kmeans_plain,0.005270293952928723,0.0,0.005270293952928723,0.0,0.0
244,244,244,244,244,chicken,food,kmeans_augmented,0.001642533911507593,0.0,0.0,0.0,0.001642533911507593
245,245,245,245,245,chicken,food,kmeans_plain,0.00627606473858881,0.0,0.004425236979212968,0.0,0.0018508277593758398
246,246,246,246,246,children,food,kmeans_augmented,0.0010013458622526062,0.0,0.0,0.0,0.0010013458622526062
247,247,247,247,247,children,food,kmeans_plain,0.0010607871319139488,0.0,0.0,0.0,0.0010607871319139488
248,248,248,248,248,chile,food,kmeans_augmented,0.004133228848295882,0.0,0.004133228848295882,0.0,0.0
249,249,249,249,249,chili_pepper,food,kmeans_augmented,0.00489349320899887,0.0,0.00489349320899887,0.0,0.0
250,250,250,250,250,chili_pepper,food,kmeans_plain,0.00466522530420592,0.0,0.00466522530420592,0.0,0.0
251,251,251,251,251,china,food,kmeans_augmented,0.009582255826011429,0.0,0.006277219062477532,0.0019689851916181514,0.0013360515719157422
252,252,252,252,252,china,food,kmeans_plain,0.009758265588076177,0.0,0.006582844597006322,0.001975067807480874,0.0012003531835889814
253,253,253,253,253,chinese,food,kmeans_augmented,0.0034352675874726865,0.0,0.0,0.0018446449263098824,0.0015906226611628034
254,254,254,254,254,chinese,food,kmeans_plain,0.003297165048002538,0.0,0.0,0.0018400102310636613,0.0014571548169388766
255,255,255,255,255,chinese_cuisine,food,kmeans_augmented,0.006147038588305807,0.0,0.006147038588305807,0.0,0.0
256,256,256,256,256,chinese_cuisine,food,kmeans_plain,0.0061356280154821145,0.0,0.0061356280154821145,0.0,0.0
257,257,257,257,257,chinese_culture,food,kmeans_augmented,0.002464342863456773,0.002464342863456773,0.0,0.0,0.0
258,258,258,258,258,chinese_culture,food,kmeans_plain,0.0026127573208258328,0.0026127573208258328,0.0,0.0,0.0
259,259,259,259,259,chinese_inventions,food,kmeans_augmented,0.002517318583200641,0.002517318583200641,0.0,0.0,0.0
260,260,260,260,260,chinese_inventions,food,kmeans_plain,0.002674634876717227,0.002674634876717227,0.0,0.0,0.0
261,261,261,261,261,chocolate,food,kmeans_augmented,0.0095304396590238,0.0,0.008001360005809192,0.0,0.0015290796532146085
262,262,262,262,262,chocolate,food,kmeans_plain,0.0097900748509599,0.0,0.008232239167895582,0.0,0.001557835683064318
263,263,263,263,263,chocolate_bar,food,kmeans_augmented,0.004508167644548836,0.0,0.004508167644548836,0.0,0.0
264,264,264,264,264,chocolate_bar,food,kmeans_plain,0.004638250776361768,0.0,0.004638250776361768,0.0,0.0
265,265,265,265,265,cinnamon,food,kmeans_plain,0.004721929233955728,0.0,0.004721929233955728,0.0,0.0
266,266,266,266,266,citrus,food,kmeans_plain,0.004394083191604365,0.0,0.004394083191604365,0.0,0.0
267,267,267,267,267,city,food,kmeans_augmented,0.003613448421549817,0.0,0.0,0.002389581256574409,0.0012238671649754075
268,268,268,268,268,city,food,kmeans_plain,0.003596467640496617,0.0,0.0,0.00235224933702853,0.0012442183034680867
269,269,269,269,269,closed,food,kmeans_augmented,0.0015437070134655265,0.0,0.0,0.0015437070134655265,0.0
270,270,270,270,270,cm,food,kmeans_augmented,0.0012052087556332954,0.0,0.0,0.0,0.0012052087556332954
271,271,271,271,271,cm,food,kmeans_plain,0.001229199023071362,0.0,0.0,0.0,0.001229199023071362
272,272,272,272,272,coca-cola,food,kmeans_augmented,0.00603779563103034,0.0,0.00603779563103034,0.0,0.0
273,273,273,273,273,coca-cola,food,kmeans_plain,0.006935637100075536,0.0021143668258356628,0.004821270274239873,0.0,0.0
274,274,274,274,274,coca_cola,food,kmeans_augmented,0.0014281311452759061,0.0,0.0,0.0,0.0014281311452759061
275,275,275,275,275,coca_cola,food,kmeans_plain,0.0011704468870568296,0.0,0.0,0.0,0.0011704468870568296
276,276,276,276,276,cocktail,food,kmeans_augmented,0.006005928428263085,0.0,0.006005928428263085,0.0,0.0
277,277,277,277,277,cocktail,food,kmeans_plain,0.005885098119523052,0.0,0.005885098119523052,0.0,0.0
278,278,278,278,278,cocoa,food,kmeans_augmented,0.0010572023437937065,0.0,0.0,0.0,0.0010572023437937065
279,279,279,279,279,coconut,food,kmeans_augmented,0.005342541421775705,0.0,0.005342541421775705,0.0,0.0
280,280,280,280,280,coconut,food,kmeans_plain,0.005235057468684999,0.0,0.005235057468684999,0.0,0.0
281,281,281,281,281,coffee,food,kmeans_augmented,0.008955025326457113,0.0,0.007426736370187345,0.0,0.0015282889562697668
282,282,282,282,282,coffee,food,kmeans_plain,0.009208570452077274,0.0,0.0076410347730764125,0.0,0.0015675356790008626
283,283,283,283,283,cola_brands,food,kmeans_augmented,0.002201896436857336,0.002201896436857336,0.0,0.0,0.0
284,284,284,284,284,cola_brands,food,kmeans_plain,0.0022614891845591416,0.0022614891845591416,0.0,0.0,0.0
285,285,285,285,285,colombia,food,kmeans_augmented,0.0040131274268601505,0.0,0.0040131274268601505,0.0,0.0
286,286,286,286,286,color,food,kmeans_augmented,0.002780928657939855,0.0,0.0,0.0016247756506309818,0.0011561530073088727
287,287,287,287,287,color,food,kmeans_plain,0.0027636421582273823,0.0,0.0,0.0015857464180797653,0.0011778957401476177
288,288,288,288,288,commercial,food,kmeans_augmented,0.0024465859741090285,0.0,0.0,0.0024465859741090285,0.0
289,289,289,289,289,commercial,food,kmeans_plain,0.0034720967682275324,0.0,0.0,0.002384974373549935,0.0010871223946775973
290,290,290,290,290,common,food,kmeans_augmented,0.002721685006539409,0.0,0.0,0.002721685006539409,0.0
291,291,291,291,291,common,food,kmeans_plain,0.0028434310438498404,0.0,0.0,0.0028434310438498404,0.0
292,292,292,292,292,common_name,food,kmeans_augmented,0.006760915282985417,0.0,0.006760915282985417,0.0,0.0
293,293,293,293,293,common_name,food,kmeans_plain,0.005800983579541133,0.0,0.005800983579541133,0.0,0.0
294,294,294,294,294,companies,food,kmeans_augmented,0.002409401404123093,0.002409401404123093,0.0,0.0,0.0
295,295,295,295,295,companies,food,kmeans_plain,0.002466644230060305,0.002466644230060305,0.0,0.0,0.0
296,296,296,296,296,companies_by_industry_and_year_of_establishment,food,kmeans_augmented,0.005105644957231147,0.005105644957231147,0.0,0.0,0.0
297,297,297,297,297,companies_by_industry_and_year_of_establishment,food,kmeans_plain,0.005015833159513768,0.005015833159513768,0.0,0.0,0.0
298,298,298,298,298,companies_by_type,food,kmeans_augmented,0.003213391799165279,0.003213391799165279,0.0,0.0,0.0
299,299,299,299,299,companies_by_type,food,kmeans_plain,0.00331782703263815,0.00331782703263815,0.0,0.0,0.0
300,300,300,300,300,companies_by_year_by_country,food,kmeans_augmented,0.0020772025901560826,0.0020772025901560826,0.0,0.0,0.0
301,301,301,301,301,companies_by_year_of_establishment,food,kmeans_augmented,0.004513370762809858,0.004513370762809858,0.0,0.0,0.0
302,302,302,302,302,companies_by_year_of_establishment,food,kmeans_plain,0.004433977474524329,0.004433977474524329,0.0,0.0,0.0
303,303,303,303,303,companies_established_in_the_19th_century,food,kmeans_augmented,0.002888044489505521,0.002888044489505521,0.0,0.0,0.0
304,304,304,304,304,companies_established_in_the_19th_century,food,kmeans_plain,0.002947600593388171,0.002947600593388171,0.0,0.0,0.0
305,305,305,305,305,companies_established_in_the_20th_century,food,kmeans_augmented,0.0039627532280025,0.0039627532280025,0.0,0.0,0.0
306,306,306,306,306,companies_established_in_the_20th_century,food,kmeans_plain,0.004018241586468791,0.004018241586468791,0.0,0.0,0.0
307,307,307,307,307,companies_of_the_united_states_by_city,food,kmeans_augmented,0.00294517316329515,0.00294517316329515,0.0,0.0,0.0
308,308,308,308,308,companies_of_the_united_states_by_city,food,kmeans_plain,0.0031101241577975274,0.0031101241577975274,0.0,0.0,0.0
309,309,309,309,309,companies_of_the_united_states_by_state,food,kmeans_augmented,0.003045685254115606,0.003045685254115606,0.0,0.0,0.0
310,310,310,310,310,companies_of_the_united_states_by_state,food,kmeans_plain,0.0032165095607618174,0.0032165095607618174,0.0,0.0,0.0
311,311,311,311,311,company,food,kmeans_augmented,0.006462941092467518,0.0,0.0,0.0035639991890514585,0.002898941903416059
312,312,312,312,312,company,food,kmeans_plain,0.0065085200889931204,0.0,0.0,0.003595172255421961,0.00291334783357116
313,313,313,313,313,components,food,kmeans_augmented,0.003320270939226155,0.003320270939226155,0.0,0.0,0.0
314,314,314,314,314,components,food,kmeans_plain,0.003649412571439525,0.003649412571439525,0.0,0.0,0.0
315,315,315,315,315,condiment,food,kmeans_augmented,0.01137526148867703,0.0,0.01137526148867703,0.0,0.0
316,316,316,316,316,condiment,food,kmeans_plain,0.013036518905020751,0.0,0.013036518905020751,0.0,0.0
317,317,317,317,317,condiments,food,kmeans_augmented,0.0029468711569895518,0.0029468711569895518,0.0,0.0,0.0
318,318,318,318,318,condiments,food,kmeans_plain,0.003238997311838861,0.003238997311838861,0.0,0.0,0.0
319,319,319,319,319,confectionery,food,kmeans_augmented,0.010274305714667493,0.003379403069154798,0.005751203716714793,0.0,0.0011436989287978974
320,320,320,320,320,confectionery,food,kmeans_plain,0.01041827933497838,0.0033359172442032877,0.005917154641824924,0.0,0.001165207448950168
321,321,321,321,321,considered,food,kmeans_augmented,0.001992722288551291,0.0,0.0,0.001992722288551291,0.0
322,322,322,322,322,considered,food,kmeans_plain,0.0019821838710169927,0.0,0.0,0.0019821838710169927,0.0
323,323,323,323,323,consumers,food,kmeans_augmented,0.002315516344371524,0.0,0.0,0.002315516344371524,0.0
324,324,324,324,324,consumers,food,kmeans_plain,0.0022327865147960713,0.0,0.0,0.0022327865147960713,0.0
325,325,325,325,325,consumption,food,kmeans_augmented,0.002632639128819485,0.0,0.0,0.0015922866880319956,0.001040352440787489
326,326,326,326,326,consumption,food,kmeans_plain,0.0026209106807713162,0.0,0.0,0.00159720560174849,0.001023705079022826
327,327,327,327,327,contains,food,kmeans_augmented,0.0025290244291633233,0.0,0.0,0.0025290244291633233,0.0
328,328,328,328,328,contains,food,kmeans_plain,0.002647811940230085,0.0,0.0,0.002647811940230085,0.0
329,329,329,329,329,continued,food,kmeans_augmented,0.0016659302453498333,0.0,0.0,0.0016659302453498333,0.0
330,330,330,330,330,continued,food,kmeans_plain,0.0015355839576046992,0.0,0.0,0.0015355839576046992,0.0
331,331,331,331,331,convenience_foods,food,kmeans_augmented,0.003515653128109287,0.003515653128109287,0.0,0.0,0.0
332,332,332,332,332,convenience_foods,food,kmeans_plain,0.00357886448994412,0.00357886448994412,0.0,0.0,0.0
333,333,333,333,333,cookbook,food,kmeans_augmented,0.008112984336354734,0.0,0.006860686049078328,0.0,0.001252298287276406
334,334,334,334,334,cookbook,food,kmeans_plain,0.0069608009955233145,0.0,0.0069608009955233145,0.0,0.0
335,335,335,335,335,cooked,food,kmeans_augmented,0.0018336705409963629,0.0,0.0,0.0,0.0018336705409963629
336,336,336,336,336,cooking,food,kmeans_augmented,0.013737886127711124,0.0045229233296084324,0.005876215321318216,0.003338747476784477,0.0
337,337,337,337,337,cooking,food,kmeans_plain,0.01543629353715133,0.004357589383502097,0.00596196432338369,0.0033394533430586393,0.0017772864872069066
338,338,338,338,338,cooking_techniques,food,kmeans_augmented,0.0024892544657125703,0.0024892544657125703,0.0,0.0,0.0
339,339,339,339,339,cooking_techniques,food,kmeans_plain,0.0032607455461930593,0.0032607455461930593,0.0,0.0,0.0
340,340,340,340,340,cosmetics,food,kmeans_augmented,0.005233519843511736,0.0,0.005233519843511736,0.0,0.0
341,341,341,341,341,cosmetics,food,kmeans_plain,0.005223805009540753,0.0,0.005223805009540753,0.0,0.0
342,342,342,342,342,countries,food,kmeans_augmented,0.002824664381120277,0.0,0.0,0.002824664381120277,0.0
343,343,343,343,343,countries,food,kmeans_plain,0.0026402957855640426,0.0,0.0,0.0026402957855640426,0.0
344,344,344,344,344,county,food,kmeans_augmented,0.001118410383914962,0.0,0.0,0.0,0.001118410383914962
345,345,345,345,345,county,food,kmeans_plain,0.0011005139658046773,0.0,0.0,0.0,0.0011005139658046773
346,346,346,346,346,cream,food,kmeans_augmented,0.0011748217661127136,0.0,0.0,0.0,0.0011748217661127136
347,347,347,347,347,cream,food,kmeans_plain,0.0011847434717815427,0.0,0.0,0.0,0.0011847434717815427
348,348,348,348,348,created,food,kmeans_augmented,0.002364175286051762,0.0,0.0,0.002364175286051762,0.0
349,349,349,349,349,created,food,kmeans_plain,0.0023961968520287962,0.0,0.0,0.0023961968520287962,0.0
350,350,350,350,350,crops,food,kmeans_augmented,0.004826321482057553,0.0035564917868235353,0.0,0.0,0.0012698296952340178
351,351,351,351,351,crops,food,kmeans_plain,0.004940928490367438,0.0036256544720427134,0.0,0.0,0.001315274018324725
352,352,352,352,352,crops_by_continent,food,kmeans_augmented,0.0021863900128643084,0.0021863900128643084,0.0,0.0,0.0
353,353,353,353,353,crops_by_continent,food,kmeans_plain,0.00226320489285779,0.00226320489285779,0.0,0.0,0.0
354,354,354,354,354,cuba,food,kmeans_augmented,0.00614509950986341,0.0,0.00614509950986341,0.0,0.0
355,355,355,355,355,cuba,food,kmeans_plain,0.007042537528768943,0.0,0.007042537528768943,0.0,0.0
356,356,356,356,356,cuisine,food,kmeans_augmented,0.01563109030196129,0.006814694346796752,0.0048371467052682965,0.002169945996699896,0.0018093032531963488
357,357,357,357,357,cuisine,food,kmeans_plain,0.015712467160404732,0.006734412723929148,0.005186905960395911,0.00208968327919061,0.0017014651968890605
358,358,358,358,358,cuisine_by_continent,food,kmeans_augmented,0.005532937335874941,0.005532937335874941,0.0,0.0,0.0
359,359,359,359,359,cuisine_by_continent,food,kmeans_plain,0.005186101954319244,0.005186101954319244,0.0,0.0,0.0
360,360,360,360,360,cuisine_by_country,food,kmeans_augmented,0.0069230749503501965,0.0069230749503501965,0.0,0.0,0.0
361,361,361,361,361,cuisine_by_country,food,kmeans_plain,0.0069315364864006215,0.0069315364864006215,0.0,0.0,0.0
362,362,362,362,362,cuisine_by_region,food,kmeans_augmented,0.005387452911781962,0.005387452911781962,0.0,0.0,0.0
363,363,363,363,363,cuisine_by_region,food,kmeans_plain,0.005728446692509901,0.005728446692509901,0.0,0.0,0.0
364,364,364,364,364,cuisine_of_the_americas,food,kmeans_augmented,0.0032348982993946358,0.0032348982993946358,0.0,0.0,0.0
365,365,365,365,365,cuisine_of_the_americas,food,kmeans_plain,0.003505517289194885,0.003505517289194885,0.0,0.0,0.0
366,366,366,366,366,cultivar,food,kmeans_augmented,0.009339368914203474,0.0,0.009339368914203474,0.0,0.0
367,367,367,367,367,cultivar,food,kmeans_plain,0.00890371322141264,0.0,0.00890371322141264,0.0,0.0
368,368,368,368,368,cultivars,food,kmeans_augmented,0.0011232134194963626,0.0,0.0,0.0,0.0011232134194963626
369,369,369,369,369,cultivars,food,kmeans_plain,0.0011340510358421704,0.0,0.0,0.0,0.0011340510358421704
370,370,370,370,370,cultivated,food,kmeans_augmented,0.0012050301272684251,0.0,0.0,0.0,0.0012050301272684251
371,371,371,371,371,cultivation,food,kmeans_augmented,0.0017427746306288526,0.0,0.0,0.0017427746306288526,0.0
372,372,372,372,372,cultivation,food,kmeans_plain,0.0029517737208583678,0.0,0.0,0.0017481584337465904,0.0012036152871117765
373,373,373,373,373,culture,food,kmeans_augmented,0.0021267455320154965,0.0,0.0,0.0021267455320154965,0.0
374,374,374,374,374,culture,food,kmeans_plain,0.002125878154772983,0.0,0.0,0.002125878154772983,0.0
375,375,375,375,375,culture_by_city_in_the_united_states,food,kmeans_plain,0.002700579628683057,0.002700579628683057,0.0,0.0,0.0
376,376,376,376,376,culture_by_country,food,kmeans_augmented,0.006190665962524411,0.006190665962524411,0.0,0.0,0.0
377,377,377,377,377,culture_by_country,food,kmeans_plain,0.00606742667756589,0.00606742667756589,0.0,0.0,0.0
378,378,378,378,378,culture_by_ethnicity,food,kmeans_augmented,0.0021436850448173774,0.0021436850448173774,0.0,0.0,0.0
379,379,379,379,379,culture_by_ethnicity,food,kmeans_plain,0.0025661268967168914,0.0025661268967168914,0.0,0.0,0.0
380,380,380,380,380,culture_by_region,food,kmeans_augmented,0.002462741939061165,0.002462741939061165,0.0,0.0,0.0
381,381,381,381,381,culture_by_region,food,kmeans_plain,0.0024562626071179482,0.0024562626071179482,0.0,0.0,0.0
382,382,382,382,382,cultures,food,kmeans_augmented,0.0028094874981612603,0.0028094874981612603,0.0,0.0,0.0
383,383,383,383,383,cultures,food,kmeans_plain,0.00258734984953822,0.00258734984953822,0.0,0.0,0.0
384,384,384,384,384,cup,food,kmeans_augmented,0.0010014053456164507,0.0,0.0,0.0,0.0010014053456164507
385,385,385,385,385,curry,food,kmeans_augmented,0.001134823273145372,0.0,0.0,0.0,0.001134823273145372
386,386,386,386,386,curry,food,kmeans_plain,0.001157412483263908,0.0,0.0,0.0,0.001157412483263908
387,387,387,387,387,custard,food,kmeans_augmented,0.005275199666203852,0.0,0.005275199666203852,0.0,0.0
388,388,388,388,388,custard,food,kmeans_plain,0.005265407463163962,0.0,0.005265407463163962,0.0,0.0
389,389,389,389,389,customers,food,kmeans_augmented,0.0010071500202869033,0.0,0.0,0.0,0.0010071500202869033
390,390,390,390,390,customers,food,kmeans_plain,0.000979380185369993,0.0,0.0,0.0,0.000979380185369993
391,391,391,391,391,czech_republic,food,kmeans_augmented,0.004312476939188084,0.0,0.004312476939188084,0.0,0.0
392,392,392,392,392,czech_republic,food,kmeans_plain,0.004188275728604213,0.0,0.004188275728604213,0.0,0.0
393,393,393,393,393,dairy,food,kmeans_augmented,0.0010650086590829023,0.0,0.0,0.0,0.0010650086590829023
394,394,394,394,394,dairy,food,kmeans_plain,0.007385109756528144,0.0,0.006362796179778935,0.0,0.001022313576749208
395,395,395,395,395,dairy_product,food,kmeans_augmented,0.004200406949574554,0.0,0.004200406949574554,0.0,0.0
396,396,396,396,396,dairy_product,food,kmeans_plain,0.004079433403411015,0.0,0.004079433403411015,0.0,0.0
397,397,397,397,397,dawn_,food,kmeans_augmented,0.004441852247477853,0.0,0.004441852247477853,0.0,0.0
398,398,398,398,398,dawn_,food,kmeans_plain,0.004313924971772744,0.0,0.004313924971772744,0.0,0.0
399,399,399,399,399,day,food,kmeans_augmented,0.002661865984615158,0.0,0.0,0.002661865984615158,0.0
400,400,400,400,400,days,food,kmeans_plain,0.0026424621764907434,0.0,0.0,0.0026424621764907434,0.0
401,401,401,401,401,de,food,kmeans_augmented,0.0015846148926232663,0.0,0.0,0.0,0.0015846148926232663
402,402,402,402,402,de,food,kmeans_plain,0.0014847673846521284,0.0,0.0,0.0,0.0014847673846521284
403,403,403,403,403,described,food,kmeans_augmented,0.0016977730413680755,0.0,0.0,0.0016977730413680755,0.0
404,404,404,404,404,described,food,kmeans_plain,0.001784113911866575,0.0,0.0,0.001784113911866575,0.0
405,405,405,405,405,design,food,kmeans_augmented,0.003220832448972695,0.0,0.0,0.0019611048467618945,0.0012597276022108005
406,406,406,406,406,design,food,kmeans_plain,0.0031196419469716463,0.0,0.0,0.0019117189638410226,0.001207922983130624
407,407,407,407,407,dessert,food,kmeans_augmented,0.006487076902481282,0.0,0.005408732226388336,0.0,0.0010783446760929485
408,408,408,408,408,dessert,food,kmeans_plain,0.0069007932317628785,0.0,0.005800983579541133,0.0,0.0010998096522217453
409,409,409,409,409,desserts,food,kmeans_augmented,0.004570610987531365,0.004570610987531365,0.0,0.0,0.0
410,410,410,410,410,desserts,food,kmeans_plain,0.00465279046724997,0.00465279046724997,0.0,0.0,0.0
411,411,411,411,411,desserts_by_country,food,kmeans_augmented,0.0026148715341827266,0.0026148715341827266,0.0,0.0,0.0
412,412,412,412,412,desserts_by_country,food,kmeans_plain,0.002236112894877134,0.002236112894877134,0.0,0.0,0.0
413,413,413,413,413,determinants_of_health,food,kmeans_augmented,0.002777697511135985,0.002777697511135985,0.0,0.0,0.0
414,414,414,414,414,determinants_of_health,food,kmeans_plain,0.0028141120282391434,0.0028141120282391434,0.0,0.0,0.0
415,415,415,415,415,developed,food,kmeans_augmented,0.0026288527393275893,0.0,0.0,0.0026288527393275893,0.0
416,416,416,416,416,developed,food,kmeans_plain,0.002707763875422108,0.0,0.0,0.002707763875422108,0.0
417,417,417,417,417,diet,food,kmeans_augmented,0.0015940657218222682,0.0,0.0,0.0,0.0015940657218222682
418,418,418,418,418,diet,food,kmeans_plain,0.00160178347717754,0.0,0.0,0.0,0.00160178347717754
419,419,419,419,419,dietary_fiber,food,kmeans_augmented,0.0041234722357713655,0.0,0.0041234722357713655,0.0,0.0
420,420,420,420,420,dietary_fiber,food,kmeans_plain,0.004040514133742618,0.0,0.004040514133742618,0.0,0.0
421,421,421,421,421,different,food,kmeans_augmented,0.002397201791314145,0.0,0.0,0.002397201791314145,0.0
422,422,422,422,422,different,food,kmeans_plain,0.0023556435361581697,0.0,0.0,0.0023556435361581697,0.0
423,423,423,423,423,diner,food,kmeans_augmented,0.00650751040539532,0.0,0.00650751040539532,0.0,0.0
424,424,424,424,424,diner,food,kmeans_plain,0.005738930114853177,0.0,0.005738930114853177,0.0,0.0
425,425,425,425,425,disease,food,kmeans_augmented,0.0015928556766316823,0.0,0.0,0.0015928556766316823,0.0
426,426,426,426,426,disease,food,kmeans_plain,0.001686541700746368,0.0,0.0,0.001686541700746368,0.0
427,427,427,427,427,dish,food,kmeans_augmented,0.0022028594029594767,0.0,0.0,0.0,0.0022028594029594767
428,428,428,428,428,dishes,food,kmeans_augmented,0.002617602883184118,0.0,0.0,0.002617602883184118,0.0
429,429,429,429,429,dishes,food,kmeans_plain,0.005107218064105449,0.0,0.0,0.0027559539869464913,0.0023512640771589572
430,430,430,430,430,distribution,food,kmeans_plain,0.0017491043713023693,0.0,0.0,0.0017491043713023693,0.0
431,431,431,431,431,dough,food,kmeans_augmented,0.00108628795513056,0.0,0.0,0.0,0.00108628795513056
432,432,432,432,432,dough,food,kmeans_plain,0.006256100407494922,0.0,0.005025247115045454,0.0,0.0012308532924494675
433,433,433,433,433,dried,food,kmeans_augmented,0.0011875389711742145,0.0,0.0,0.0,0.0011875389711742145
434,434,434,434,434,dried,food,kmeans_plain,0.0012810408900250196,0.0,0.0,0.0,0.0012810408900250196
435,435,435,435,435,drink,food,kmeans_augmented,0.0020883982124607204,0.0,0.0,0.0,0.0020883982124607204
436,436,436,436,436,drink,food,kmeans_plain,0.004346761405682469,0.0,0.0,0.002291781022784577,0.0020549803828978927
437,437,437,437,437,drink_brands,food,kmeans_augmented,0.0023826983504694546,0.0023826983504694546,0.0,0.0,0.0
438,438,438,438,438,drink_brands,food,kmeans_plain,0.002424384517878657,0.002424384517878657,0.0,0.0,0.0
439,439,439,439,439,drinks,food,kmeans_augmented,0.005936981216047197,0.0036178250946094295,0.0,0.002319156121437767,0.0
440,440,440,440,440,drinks,food,kmeans_plain,0.003622246880836175,0.003622246880836175,0.0,0.0,0.0
441,441,441,441,441,drinks_by_country,food,kmeans_augmented,0.002821120438556671,0.002821120438556671,0.0,0.0,0.0
442,442,442,442,442,drinks_by_country,food,kmeans_plain,0.0034131737039275172,0.0034131737039275172,0.0,0.0,0.0
443,443,443,443,443,drug_culture,food,kmeans_augmented,0.0030685334674060358,0.0030685334674060358,0.0,0.0,0.0
444,444,444,444,444,drug_culture,food,kmeans_plain,0.002777534219262212,0.002777534219262212,0.0,0.0,0.0
445,445,445,445,445,dry,food,kmeans_augmented,0.002942386329225959,0.0,0.0,0.0018975468354679237,0.0010448394937580348
446,446,446,446,446,early,food,kmeans_augmented,0.0022778007374709922,0.0,0.0,0.0022778007374709922,0.0
447,447,447,447,447,early,food,kmeans_plain,0.002208840127635444,0.0,0.0,0.002208840127635444,0.0
448,448,448,448,448,east,food,kmeans_augmented,0.0017011017696688152,0.0,0.0,0.0017011017696688152,0.0
449,449,449,449,449,east,food,kmeans_plain,0.0016609034868701243,0.0,0.0,0.0016609034868701243,0.0
450,450,450,450,450,east_asia,food,kmeans_plain,0.0039000436609890853,0.0,0.0039000436609890853,0.0,0.0
451,451,451,451,451,east_asian_cuisine,food,kmeans_augmented,0.003018404005511375,0.003018404005511375,0.0,0.0,0.0
452,452,452,452,452,east_asian_cuisine,food,kmeans_plain,0.002985860106834961,0.002985860106834961,0.0,0.0,0.0
453,453,453,453,453,eastern_europe,food,kmeans_augmented,0.004758813245148656,0.0,0.004758813245148656,0.0,0.0
454,454,454,454,454,eastern_europe,food,kmeans_plain,0.0045368277876490105,0.0,0.0045368277876490105,0.0,0.0
455,455,455,455,455,eaten,food,kmeans_augmented,0.0033847729589338875,0.0,0.0,0.0019247883591419976,0.00145998459979189
456,456,456,456,456,eaten,food,kmeans_plain,0.0013988885631483624,0.0,0.0,0.0,0.0013988885631483624
457,457,457,457,457,eating,food,kmeans_augmented,0.002067016615047772,0.0,0.0,0.002067016615047772,0.0
458,458,458,458,458,eating,food,kmeans_plain,0.0023170423919463678,0.0,0.0,0.0023170423919463678,0.0
459,459,459,459,459,eating_behaviors_of_humans,food,kmeans_augmented,0.004374521880429156,0.004374521880429156,0.0,0.0,0.0
460,460,460,460,460,eating_behaviors_of_humans,food,kmeans_plain,0.004191224171804902,0.004191224171804902,0.0,0.0,0.0
461,461,461,461,461,economics_by_year,food,kmeans_augmented,0.003035541152299108,0.003035541152299108,0.0,0.0,0.0
462,462,462,462,462,economics_by_year,food,kmeans_plain,0.003336457248547398,0.003336457248547398,0.0,0.0,0.0
463,463,463,463,463,economy_of_the_united_states,food,kmeans_augmented,0.0027793711782426074,0.0027793711782426074,0.0,0.0,0.0
464,464,464,464,464,economy_of_the_united_states,food,kmeans_plain,0.00274940448927595,0.00274940448927595,0.0,0.0,0.0
465,465,465,465,465,edible,food,kmeans_augmented,0.0013301048554147984,0.0,0.0,0.0,0.0013301048554147984
466,466,466,466,466,edible_fruits,food,kmeans_augmented,0.003134230456223716,0.003134230456223716,0.0,0.0,0.0
467,467,467,467,467,edible_fruits,food,kmeans_plain,0.0031507041035872623,0.0031507041035872623,0.0,0.0,0.0
468,468,468,468,468,edible_mushroom,food,kmeans_augmented,0.004500554856820786,0.0,0.004500554856820786,0.0,0.0
469,469,469,469,469,edible_mushroom,food,kmeans_plain,0.0037800089277567604,0.0,0.0037800089277567604,0.0,0.0
470,470,470,470,470,edible_plants,food,kmeans_augmented,0.0049275297221691074,0.0049275297221691074,0.0,0.0,0.0
