,group_id,h_cat_pmi,h_cat_tfidf,key_phrases_pmi,key_phrases_tfidf,key_words_pmi,key_words_tfidf,label,lda_pmi,lda_prob,lda_tfidf,links_pmi,links_tfidf,score
101,food_kmeans_plain_3,0.0,0.0,0.023020691416002728,0.0043700414566629755,0.0,0.0,abv,0.0,0.0,0.0,0.0,0.0,
102,food_kmeans_plain_3,0.0,0.0,0.020818487845280082,0.004064359471429214,0.0,0.0,liquor,0.0,0.0,0.0,0.0,0.0,
103,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.026766227670930298,0.00582830814657924,beers,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
104,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.023151798262902076,0.0053611075505556535,wines,0.0,0.0,0.0,0.0,0.0,0.25
105,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.023658151971205986,0.005290720053187197,bottle,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
106,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.013871246473730984,0.005125848604974422,produced,0.0,0.0,0.0,0.0,0.0,
107,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.02488172344627145,0.004974025031784565,breweries,0.0,0.0,0.0,0.0,0.0,
108,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.01107501790951388,0.004232163549026615,years,0.0,0.0,0.0,0.0,0.0,
109,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.011304636210667835,0.004220910730780807,production,0.0,0.0,0.0,0.0,0.0,
110,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,run,0.028788352523360487,0.0,0.010976795951121608,0.0,0.0,
111,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,chemical,0.028800038939000013,0.0,0.010946134031228892,0.0,0.0,
112,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,vitamin,0.02884098164162862,0.0,0.010870719628599463,0.0,0.0,
113,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,vine,0.03045140304452174,0.0,0.010756914931860014,0.0,0.0,
114,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,french,0.03039741391796044,0.0,0.010755879955085935,0.0,0.0,
115,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,de,0.030062456188836906,0.0,0.010676973045133046,0.0,0.0,
116,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,heat,0.029601560805784882,0.0,0.010589195190324488,0.0,0.0,
117,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,award,0.026378543604703455,0.0,0.010316004726175809,0.0,0.0,
118,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,style,0.0308964913324713,0.0,0.010245855238672372,0.0,0.0,
119,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,season,0.025984500822214103,0.0,0.010194615661216478,0.0,0.0,
120,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,cocktail,0.0,0.0,0.0,0.15765477349397067,0.02825087064614071,0.25
121,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,alcoholic beverage,0.0,0.0,0.0,0.15529934713154606,0.02773312453345742,0.9166666666666666
122,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,grape,0.0,0.0,0.0,0.09921902733404332,0.01752451894611774,
123,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,france,0.0,0.0,0.0,0.08584118095192511,0.015824661372870915,
124,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,diageo,0.0,0.0,0.0,0.0855584366141388,0.014905491108377448,
125,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,cabernet sauvignon,0.0,0.0,0.0,0.08170978721627098,0.014239156788608959,
126,food_kmeans_plain_3,0.0,0.0,0.0,0.0,0.0,0.0,alcohol by volume,0.0,0.0,0.0,0.08170978721627098,0.014239156788608959,
127,food_kmeans_plain_0,0.07836233139479745,0.01945058764397653,0.0,0.0,0.0,0.0,food politics,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
128,food_kmeans_plain_0,0.07481227241088922,0.018986133983960304,0.0,0.0,0.0,0.0,nutrition,0.0,0.0,0.0,0.0,0.0,0.6842105263157895
129,food_kmeans_plain_0,0.07435518012196791,0.017799753613635085,0.016717715105032938,0.0030751116616218863,0.015120276057317325,0.00386716629167536,health,0.0,0.0,0.0,0.0,0.0,0.18421052631578946
130,food_kmeans_plain_0,0.07580976937636774,0.01717520035932215,0.0,0.0,0.0,0.0,food additives,0.0,0.0,0.0,0.0,0.0,0.5789473684210527
131,food_kmeans_plain_0,0.043989679888288336,0.01708413544312969,0.0,0.0,0.0,0.0,food and drink,0.0,0.0,0.0,0.0,0.0,0.7368421052631579
132,food_kmeans_plain_0,0.07479289457899742,0.016220054553261486,0.0,0.0,0.0,0.0,branches of biology,0.0,0.0,0.0,0.0,0.0,
133,food_kmeans_plain_0,0.06251428446072285,0.015599706743053662,0.0,0.0,0.0,0.0,food science,0.0,0.0,0.0,0.0,0.0,
134,food_kmeans_plain_0,0.07054712870717113,0.01537935448819016,0.0,0.0,0.0,0.0,chemical substances by use,0.0,0.0,0.0,0.0,0.0,
135,food_kmeans_plain_0,0.07279413214150672,0.014547275339922372,0.0,0.0,0.0,0.0,organic compounds,0.0,0.0,0.0,0.0,0.0,
136,food_kmeans_plain_0,0.04408774267102983,0.014264172683954888,0.0,0.0,0.0,0.0,food ingredients,0.0,0.0,0.0,0.0,0.0,
137,food_kmeans_plain_0,0.0,0.0,0.017168259808759363,0.0042168129754800885,0.0,0.0,food,0.0,0.0,0.0,0.08758429099148503,0.015917935770570206,0.47368421052631576
138,food_kmeans_plain_0,0.0,0.0,0.019792337537896047,0.003805326217514169,0.0,0.0,protein,0.0,0.0,0.0,0.09570648180986076,0.016872015727545108,0.10526315789473684
139,food_kmeans_plain_0,0.0,0.0,0.019388412282020616,0.0037276664987893897,0.0,0.0,acid,0.0,0.0,0.0,0.0,0.0,
140,food_kmeans_plain_0,0.0,0.0,0.018584144255909447,0.0037034460600859297,0.0,0.0,diet,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
141,food_kmeans_plain_0,0.0,0.0,0.019663223599800963,0.0035148520515338386,0.0,0.0,intake,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
142,food_kmeans_plain_0,0.0,0.0,0.01627098463001589,0.003217034911290577,0.0,0.0,process,0.0,0.0,0.0,0.0,0.0,
143,food_kmeans_plain_0,0.0,0.0,0.017832870339181194,0.0031545910774439787,0.0,0.0,glucose,0.0,0.0,0.0,0.07122598847560595,0.012114967148401908,
144,food_kmeans_plain_0,0.0,0.0,0.017645155914558234,0.0031062718757405385,0.0,0.0,reaction,0.0,0.0,0.0,0.0,0.0,
145,food_kmeans_plain_0,0.0,0.0,0.017306826966343992,0.003088092780143441,0.0,0.0,fda,0.0,0.0,0.0,0.0,0.0,
146,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.017935857909091697,0.004627079725952126,effects,0.0,0.0,0.0,0.0,0.0,
147,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.017655265405627164,0.004424230943179711,studies,0.0,0.0,0.0,0.0,0.0,
148,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.014899596315718612,0.004128573000019993,increase,0.0,0.0,0.0,0.0,0.0,
149,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.01579080116779285,0.0038411752923389383,processing,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
150,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.015032356875537348,0.003781687605792985,research,0.0,0.0,0.0,0.0,0.0,
151,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.014562101811676406,0.003701093840753585,results,0.0,0.0,0.0,0.0,0.0,
152,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.016304568861290412,0.003660330105950569,humans,0.0,0.0,0.0,0.0,0.0,
153,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.015433672223835187,0.003658626278039908,acids,0.0,0.0,0.0,0.0,0.0,
154,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.013473513318401577,0.0036559328936756545,industry,0.0,0.0,0.0,0.0,0.0,
155,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,bottle,0.02702891346397416,0.0,0.01070409225827954,0.0,0.0,
156,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,create,0.026660130314012,0.0,0.010568432051022031,0.0,0.0,
157,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,history,0.026447018742910482,0.0,0.010488411976863678,0.0,0.0,
158,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,location,0.02623917460508026,0.0,0.010408961094849851,0.0,0.0,
159,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,eat,0.02610154581779266,0.0,0.010355471790126209,0.0,0.0,
160,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,bread,0.026048295469303456,0.0,0.010334555196987609,0.0,0.0,
161,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,popular,0.024379149656682537,0.0,0.009634839875380358,0.0,0.0,
162,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,ingredient,0.02428943797441323,0.0,0.009596112110674656,0.0,0.0,
163,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,recipe,0.024215181056117877,0.0,0.009563955725871492,0.0,0.0,
164,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,meat,0.024126669885641657,0.0,0.00952550712663983,0.0,0.0,
165,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,organic compound,0.0,0.0,0.0,0.10954635897893183,0.018829255103256972,0.15789473684210525
166,food_kmeans_plain_0,0.0,0.0,0.0,0.0,0.0,0.0,carbohydrate,0.0,0.0,0.0,0.09542379925154218,0.01647301097936768,0.10526315789473684
