article_id,popularity_score
4837,95292
4838,56219
4839,3925
4840,7936
4841,7308
4842,3176
4843,3290
4844,46724
4845,18319
4846,63189
4847,36742
4848,25066
4849,18828
4850,32653
4851,17038
4852,7972
4853,23680
4854,147471
4855,23071
4856,14399
4857,35426
4858,16492
4859,34594
4860,8032
4861,14153
4862,10358
4863,14383
4864,8872
4865,31345
4866,17698
4867,30695
4868,16625
4869,6374
4870,28245
4871,123515
4872,28556
4873,1909
4874,28241
4875,434
4876,7037
4877,245673
4878,2590
4879,1917
4880,27142
4881,9522
4882,980
4883,1753
4884,78511
4885,1848
4886,20942
4887,34332
4888,513162
4889,21149
4890,5466
4891,8063
4892,3129
4893,886
4894,9512
4895,2395
4896,161420
4897,6284
4898,7486
4899,1148
4900,10207
4901,12298
4902,17282
4903,15271
4904,133752
4905,202942
4906,20510
4907,10839
4908,1884
4909,5860
4910,4653
4911,8025
4912,1181
4913,169577
4914,122486
4915,15087
4916,17622
4917,7235
4918,10825
4919,99219
4920,5110
4921,9174
4922,55675
4923,18037
4924,3402
4925,2475
4926,6373
4927,33678
4928,2090
4929,17115
4930,18368
4931,922
4932,22030
4933,4214
4934,4152
4935,178097
4936,17565
4937,23174
4938,11275
4939,2545
4940,11408
4941,196665
4942,39095
