,project,cluster_alg,cluster_num,label_name,exposures,count,share,borda,avg_borda
355,media,LDA,6,media_companies_by_year_of_establishment,46,12,0.2608695652173913,38,0.8260869565217391
356,media,LDA,6,media_companies_by_country,46,20,0.43478260869565216,80,1.7391304347826086
357,media,LDA,6,pay_television,46,4,0.08695652173913043,9,0.1956521739130435
358,media,LDA,6,television_by_country,46,6,0.13043478260869565,19,0.41304347826086957
359,media,LDA,6,programming,46,13,0.2826086956521739,37,0.8043478260869565
360,media,LDA,6,united_states,46,0,0.0,0,0.0
361,media,LDA,6,india,46,2,0.043478260869565216,6,0.13043478260869565
362,media,LDA,6,network,46,24,0.5217391304347826,85,1.8478260869565217
363,media,LDA,6,launched,46,4,0.08695652173913043,10,0.21739130434782608
364,media,LDA,6,news,46,21,0.45652173913043476,76,1.6521739130434783
365,media,LDA,6,cable_television,46,18,0.391304347826087,42,0.9130434782608695
366,media,LDA,6,television_networks_by_country,46,18,0.391304347826087,60,1.3043478260869565
367,media,LDA,6,television_by_year,46,1,0.021739130434782608,1,0.021739130434782608
368,media,LDA,6,youtube,46,3,0.06521739130434782,9,0.1956521739130435
369,media,LDA,6,channel,46,9,0.1956521739130435,26,0.5652173913043478
370,media,LDA,6,company,46,4,0.08695652173913043,5,0.10869565217391304
371,media,LDA,6,tv,46,15,0.32608695652173914,53,1.1521739130434783
372,media,LDA,6,service,46,5,0.10869565217391304,12,0.2608695652173913
373,media,LDA,6,broadcast,46,24,0.5217391304347826,79,1.7173913043478262
374,food,kmeans_plain,6,plant,26,6,0.23076923076923078,18,0.6923076923076923
375,food,kmeans_plain,6,fruit,26,8,0.3076923076923077,22,0.8461538461538461
376,food,kmeans_plain,6,types_of_food,26,19,0.7307692307692307,74,2.8461538461538463
377,food,kmeans_plain,6,preparation,26,0,0.0,0,0.0
378,food,kmeans_plain,6,edible_plants,26,19,0.7307692307692307,68,2.6153846153846154
379,food,kmeans_plain,6,cultivar,26,1,0.038461538461538464,5,0.19230769230769232
380,food,kmeans_plain,6,plants,26,5,0.19230769230769232,18,0.6923076923076923
381,food,kmeans_plain,6,dessert,26,5,0.19230769230769232,17,0.6538461538461539
382,food,kmeans_plain,6,version,26,1,0.038461538461538464,2,0.07692307692307693
383,food,kmeans_plain,6,plant_products,26,17,0.6538461538461539,60,2.3076923076923075
384,food,kmeans_plain,6,genus,26,1,0.038461538461538464,5,0.19230769230769232
385,food,kmeans_plain,6,flora_by_continent,26,3,0.11538461538461539,4,0.15384615384615385
386,food,kmeans_plain,6,cultivars,26,5,0.19230769230769232,13,0.5
387,food,kmeans_plain,6,leaves,26,0,0.0,0,0.0
388,food,kmeans_plain,6,plants_and_humans,26,5,0.19230769230769232,10,0.38461538461538464
389,food,kmeans_plain,6,flowers,26,1,0.038461538461538464,3,0.11538461538461539
390,food,kmeans_plain,6,potato,26,3,0.11538461538461539,10,0.38461538461538464
391,food,kmeans_plain,6,flowering_plant,26,4,0.15384615384615385,13,0.5
392,food,kmeans_plain,6,tree,26,2,0.07692307692307693,4,0.15384615384615385
393,food,kmeans_plain,6,cooking,26,7,0.2692307692307692,14,0.5384615384615384
394,food,kmeans_plain,6,seeds,26,3,0.11538461538461539,6,0.23076923076923078
395,food,kmeans_plain,6,cultivation,26,3,0.11538461538461539,9,0.34615384615384615
396,technology,kmeans_augmented,6,term,21,0,0.0,0,0.0
397,technology,kmeans_augmented,6,communication,21,1,0.047619047619047616,3,0.14285714285714285
398,technology,kmeans_augmented,6,inventions_by_country,21,9,0.42857142857142855,36,1.7142857142857142
399,technology,kmeans_augmented,6,wood,21,0,0.0,0,0.0
400,technology,kmeans_augmented,6,printing,21,0,0.0,0,0.0
401,technology,kmeans_augmented,6,paper,21,0,0.0,0,0.0
402,technology,kmeans_augmented,6,focus,21,0,0.0,0,0.0
403,technology,kmeans_augmented,6,england,21,1,0.047619047619047616,2,0.09523809523809523
404,technology,kmeans_augmented,6,idea,21,5,0.23809523809523808,18,0.8571428571428571
405,technology,kmeans_augmented,6,equipment,21,14,0.6666666666666666,39,1.8571428571428572
406,technology,kmeans_augmented,6,century,21,0,0.0,0,0.0
407,technology,kmeans_augmented,6,tools,21,11,0.5238095238095238,33,1.5714285714285714
408,technology,kmeans_augmented,6,history,21,6,0.2857142857142857,16,0.7619047619047619
409,technology,kmeans_augmented,6,industrial_revolution,21,10,0.47619047619047616,41,1.9523809523809523
410,technology,kmeans_augmented,6,machine,21,7,0.3333333333333333,17,0.8095238095238095
411,technology,kmeans_augmented,6,establish,21,1,0.047619047619047616,3,0.14285714285714285
412,technology,kmeans_augmented,6,invented,21,9,0.42857142857142855,33,1.5714285714285714
413,technology,kmeans_augmented,6,references,21,0,0.0,0,0.0
414,technology,kmeans_augmented,6,cast_iron,21,0,0.0,0,0.0
415,technology,kmeans_augmented,6,manufactured_goods,21,10,0.47619047619047616,31,1.4761904761904763
416,technology,kmeans_augmented,6,hardlines_(retail),21,1,0.047619047619047616,4,0.19047619047619047
417,technology,kmeans_augmented,6,produced,21,3,0.14285714285714285,13,0.6190476190476191
418,internet,kmeans_plain,3,design,16,2,0.125,3,0.1875
419,internet,kmeans_plain,3,facebook,16,3,0.1875,3,0.1875
420,internet,kmeans_plain,3,acquired,16,0,0.0,0,0.0
421,internet,kmeans_plain,3,html,16,1,0.0625,5,0.3125
422,internet,kmeans_plain,3,internet_companies,16,15,0.9375,60,3.75
423,internet,kmeans_plain,3,online_services,16,12,0.75,46,2.875
424,internet,kmeans_plain,3,new_york_city,16,2,0.125,4,0.25
425,internet,kmeans_plain,3,e-commerce,16,9,0.5625,33,2.0625
426,internet,kmeans_plain,3,text,16,1,0.0625,4,0.25
427,internet,kmeans_plain,3,companies_by_year_of_establishment,16,1,0.0625,3,0.1875
428,internet,kmeans_plain,3,world_wide_web,16,7,0.4375,22,1.375
429,internet,kmeans_plain,3,android,16,2,0.125,7,0.4375
430,internet,kmeans_plain,3,companies_by_industry_and_year_of_establishment,16,1,0.0625,3,0.1875
431,internet,kmeans_plain,3,announced,16,1,0.0625,5,0.3125
432,internet,kmeans_plain,3,format,16,0,0.0,0,0.0
433,internet,kmeans_plain,3,service,16,4,0.25,6,0.375
434,internet,kmeans_plain,3,company,16,2,0.125,3,0.1875
435,internet,kmeans_plain,3,united_states,16,0,0.0,0,0.0
436,internet,kmeans_plain,3,inc,16,0,0.0,0,0.0
437,internet,kmeans_plain,3,business,16,4,0.25,10,0.625
438,internet,kmeans_plain,3,economics_by_year,16,0,0.0,0,0.0
439,internet,kmeans_plain,3,launched,16,0,0.0,0,0.0
440,technology,kmeans_plain,6,institute,20,0,0.0,0,0.0
441,technology,kmeans_plain,6,university,20,0,0.0,0,0.0
442,technology,kmeans_plain,6,information_technology,20,11,0.55,44,2.2
443,technology,kmeans_plain,6,subfields_by_academic_discipline,20,3,0.15,11,0.55
444,technology,kmeans_plain,6,number,20,1,0.05,3,0.15
445,technology,kmeans_plain,6,engineering,20,6,0.3,24,1.2
446,technology,kmeans_plain,6,human,20,0,0.0,0,0.0
447,technology,kmeans_plain,6,like,20,0,0.0,0,0.0
448,technology,kmeans_plain,6,management,20,1,0.05,3,0.15
449,technology,kmeans_plain,6,technological,20,11,0.55,42,2.1
450,technology,kmeans_plain,6,introduce,20,0,0.0,0,0.0
451,technology,kmeans_plain,6,information,20,2,0.1,4,0.2
452,technology,kmeans_plain,6,research,20,4,0.2,10,0.5
453,technology,kmeans_plain,6,academic_disciplines,20,4,0.2,13,0.65
454,technology,kmeans_plain,6,innovation,20,8,0.4,23,1.15
455,technology,kmeans_plain,6,computer,20,5,0.25,16,0.8
456,technology,kmeans_plain,6,sell,20,0,0.0,0,0.0
457,technology,kmeans_plain,6,technological_change,20,13,0.65,47,2.35
458,technology,kmeans_plain,6,app,20,0,0.0,0,0.0
459,technology,kmeans_plain,6,main_topic_classifications,20,3,0.15,11,0.55
460,media,LDA,2,behavior,27,3,0.1111111111111111,8,0.2962962962962963
461,media,LDA,2,research,27,1,0.037037037037037035,4,0.14814814814814814
462,media,LDA,2,mass_media,27,18,0.6666666666666666,65,2.4074074074074074
463,media,LDA,2,social_media,54,42,0.7777777777777778,122,2.259259259259259
464,media,LDA,2,communication_studies,27,11,0.4074074074074074,39,1.4444444444444444
465,media,LDA,2,people,27,3,0.1111111111111111,9,0.3333333333333333
466,media,LDA,2,communication,54,38,0.7037037037037037,128,2.3703703703703702
467,media,LDA,2,social,27,5,0.18518518518518517,14,0.5185185185185185
468,media,LDA,2,advertising,27,9,0.3333333333333333,22,0.8148148148148148
469,media,LDA,2,use,27,0,0.0,0,0.0
470,media,LDA,2,studies,27,1,0.037037037037037035,2,0.07407407407407407
471,media,LDA,2,marketing,27,10,0.37037037037037035,39,1.4444444444444444
472,media,LDA,2,social_sciences,27,4,0.14814814814814814,10,0.37037037037037035
473,media,LDA,2,information,27,6,0.2222222222222222,20,0.7407407407407407
474,media,LDA,2,medium,27,3,0.1111111111111111,9,0.3333333333333333
475,media,LDA,2,references,27,4,0.14814814814814814,10,0.37037037037037035
476,media,LDA,2,society,27,4,0.14814814814814814,10,0.37037037037037035
477,food,LDA,2,food_and_drink_by_country,26,11,0.4230769230769231,39,1.5
478,food,LDA,2,preparation,26,6,0.23076923076923078,19,0.7307692307692307
479,food,LDA,2,cuisine_by_continent,26,12,0.46153846153846156,33,1.2692307692307692
480,food,LDA,2,cheese,26,0,0.0,0,0.0
481,food,LDA,2,bread,26,1,0.038461538461538464,2,0.07692307692307693
482,food,LDA,2,cuisine_by_country,26,14,0.5384615384615384,57,2.1923076923076925
483,food,LDA,2,culture_by_country,26,3,0.11538461538461539,12,0.46153846153846156
484,food,LDA,2,dish,26,7,0.2692307692307692,27,1.0384615384615385
485,food,LDA,2,meat,26,1,0.038461538461538464,1,0.038461538461538464
486,food,LDA,2,rice,26,0,0.0,0,0.0
487,food,LDA,2,served,26,3,0.11538461538461539,7,0.2692307692307692
488,food,LDA,2,ingredients,26,11,0.4230769230769231,27,1.0384615384615385
489,food,LDA,2,pork,26,3,0.11538461538461539,8,0.3076923076923077
490,food,LDA,2,beef,26,1,0.038461538461538464,1,0.038461538461538464
491,food,LDA,2,serve,26,2,0.07692307692307693,5,0.19230769230769232
492,food,LDA,2,dishes,26,9,0.34615384615384615,31,1.1923076923076923
493,food,LDA,2,call,26,0,0.0,0,0.0
494,food,LDA,2,cooked,26,2,0.07692307692307693,5,0.19230769230769232
495,food,LDA,2,cuisine,52,40,0.7692307692307693,160,3.076923076923077
496,media,kmeans_plain,1,media_in_europe_by_country,15,7,0.4666666666666667,28,1.8666666666666667
497,media,kmeans_plain,1,government,15,1,0.06666666666666667,2,0.13333333333333333
498,media,kmeans_plain,1,regional,15,1,0.06666666666666667,1,0.06666666666666667
499,media,kmeans_plain,1,united_kingdom,15,2,0.13333333333333333,6,0.4
500,media,kmeans_plain,1,broadcast,15,6,0.4,23,1.5333333333333334
501,media,kmeans_plain,1,community,15,1,0.06666666666666667,4,0.26666666666666666
502,media,kmeans_plain,1,reference,15,1,0.06666666666666667,2,0.13333333333333333
503,media,kmeans_plain,1,newspaper,15,1,0.06666666666666667,4,0.26666666666666666
504,media,kmeans_plain,1,bbc,30,6,0.2,20,0.6666666666666666
505,media,kmeans_plain,1,serve,15,0,0.0,0,0.0
506,media,kmeans_plain,1,radio_station,15,3,0.2,8,0.5333333333333333
507,media,kmeans_plain,1,london,15,0,0.0,0,0.0
508,media,kmeans_plain,1,group,15,2,0.13333333333333333,5,0.3333333333333333
509,media,kmeans_plain,1,edition,15,1,0.06666666666666667,5,0.3333333333333333
510,media,kmeans_plain,1,service,15,0,0.0,0,0.0
511,media,kmeans_plain,1,establishments_by_country_and_year,15,3,0.2,9,0.6
512,media,kmeans_plain,1,establishments_in_europe_by_year,15,0,0.0,0,0.0
513,media,kmeans_plain,1,reporters_without_borders,15,2,0.13333333333333333,4,0.26666666666666666
514,media,kmeans_plain,1,media_by_country,15,8,0.5333333333333333,35,2.3333333333333335
515,media,kmeans_plain,1,news,15,9,0.6,33,2.2
516,media,kmeans_plain,1,establishments_by_year_and_country,15,2,0.13333333333333333,9,0.6
517,media,kmeans_plain,1,russian,15,0,0.0,0,0.0
518,technology,kmeans_plain,4,invented,21,10,0.47619047619047616,36,1.7142857142857142
519,technology,kmeans_plain,4,focus,21,0,0.0,0,0.0
520,technology,kmeans_plain,4,tools,21,12,0.5714285714285714,39,1.8571428571428572
521,technology,kmeans_plain,4,manufactured_goods,21,9,0.42857142857142855,32,1.5238095238095237
522,technology,kmeans_plain,4,inventor,21,3,0.14285714285714285,10,0.47619047619047616
523,technology,kmeans_plain,4,machine,21,7,0.3333333333333333,18,0.8571428571428571
524,technology,kmeans_plain,4,communication,21,3,0.14285714285714285,10,0.47619047619047616
525,technology,kmeans_plain,4,century,21,1,0.047619047619047616,2,0.09523809523809523
526,technology,kmeans_plain,4,produced,21,7,0.3333333333333333,18,0.8571428571428571
527,technology,kmeans_plain,4,paper,21,0,0.0,0,0.0
528,technology,kmeans_plain,4,printing,21,1,0.047619047619047616,4,0.19047619047619047
529,technology,kmeans_plain,4,idea,21,5,0.23809523809523808,18,0.8571428571428571
530,technology,kmeans_plain,4,establish,21,1,0.047619047619047616,1,0.047619047619047616
531,technology,kmeans_plain,4,term,21,0,0.0,0,0.0
532,technology,kmeans_plain,4,england,21,0,0.0,0,0.0
533,technology,kmeans_plain,4,equipment,21,9,0.42857142857142855,27,1.2857142857142858
534,technology,kmeans_plain,4,hardlines_(retail),21,0,0.0,0,0.0
535,technology,kmeans_plain,4,inventions_by_country,21,4,0.19047619047619047,16,0.7619047619047619
536,technology,kmeans_plain,4,references,21,1,0.047619047619047616,2,0.09523809523809523
537,technology,kmeans_plain,4,history,21,4,0.19047619047619047,14,0.6666666666666666
538,technology,kmeans_plain,4,industrial_revolution,21,11,0.5238095238095238,39,1.8571428571428572
539,technology,kmeans_plain,4,wood,21,0,0.0,0,0.0
540,food,kmeans_augmented,0,health,32,18,0.5625,54,1.6875
541,food,kmeans_augmented,0,acid,16,0,0.0,0,0.0
542,food,kmeans_augmented,0,operate,16,0,0.0,0,0.0
543,food,kmeans_augmented,0,increase,16,0,0.0,0,0.0
544,food,kmeans_augmented,0,organic_compound,16,9,0.5625,32,2.0
545,food,kmeans_augmented,0,carbohydrate,16,0,0.0,0,0.0
546,food,kmeans_augmented,0,chemical_formula,16,2,0.125,4,0.25
547,food,kmeans_augmented,0,food_politics,16,2,0.125,5,0.3125
548,food,kmeans_augmented,0,effects,16,0,0.0,0,0.0
549,food,kmeans_augmented,0,intake,16,3,0.1875,10,0.625
550,food,kmeans_augmented,0,beverage,16,0,0.0,0,0.0
551,food,kmeans_augmented,0,diet,16,2,0.125,3,0.1875
552,food,kmeans_augmented,0,nutrition,16,14,0.875,47,2.9375
553,food,kmeans_augmented,0,processing,16,3,0.1875,5,0.3125
554,food,kmeans_augmented,0,food_additives,16,14,0.875,59,3.6875
555,food,kmeans_augmented,0,canada,16,0,0.0,0,0.0
556,food,kmeans_augmented,0,food_and_drink,16,9,0.5625,32,2.0
557,food,kmeans_augmented,0,protein,16,0,0.0,0,0.0
558,food,kmeans_augmented,0,offer,16,0,0.0,0,0.0
559,food,kmeans_augmented,0,start,16,0,0.0,0,0.0
560,food,kmeans_augmented,0,studies,16,0,0.0,0,0.0
561,internet,kmeans_plain,4,web_page,17,5,0.29411764705882354,16,0.9411764705882353
562,internet,kmeans_plain,4,information,17,2,0.11764705882352941,7,0.4117647058823529
563,internet,kmeans_plain,4,social,17,0,0.0,0,0.0
564,internet,kmeans_plain,4,digital_marketing,17,8,0.47058823529411764,20,1.1764705882352942
565,internet,kmeans_plain,4,search_engine_optimization,17,11,0.6470588235294118,44,2.588235294117647
566,internet,kmeans_plain,4,content,17,4,0.23529411764705882,10,0.5882352941176471
567,internet,kmeans_plain,4,human–computer_interaction,17,5,0.29411764705882354,15,0.8823529411764706
568,internet,kmeans_plain,4,information_economy,17,10,0.5882352941176471,35,2.0588235294117645
569,internet,kmeans_plain,4,world_wide_web,17,8,0.47058823529411764,25,1.4705882352941178
570,internet,kmeans_plain,4,key,17,2,0.11764705882352941,5,0.29411764705882354
571,internet,kmeans_plain,4,website,17,6,0.35294117647058826,17,1.0
572,internet,kmeans_plain,4,web,17,4,0.23529411764705882,11,0.6470588235294118
573,internet,kmeans_plain,4,traffic,17,2,0.11764705882352941,3,0.17647058823529413
574,internet,kmeans_plain,4,references,17,2,0.11764705882352941,7,0.4117647058823529
575,internet,kmeans_plain,4,example,17,0,0.0,0,0.0
576,internet,kmeans_plain,4,google,17,2,0.11764705882352941,6,0.35294117647058826
577,internet,kmeans_plain,4,people,17,1,0.058823529411764705,2,0.11764705882352941
578,internet,kmeans_plain,4,require,17,0,0.0,0,0.0
579,internet,kmeans_plain,4,search_engine,17,5,0.29411764705882354,16,0.9411764705882353
580,internet,kmeans_plain,4,packet,17,1,0.058823529411764705,3,0.17647058823529413
581,internet,kmeans_plain,4,online,17,2,0.11764705882352941,6,0.35294117647058826
582,internet,kmeans_plain,4,method,17,0,0.0,0,0.0
583,internet,kmeans_plain,4,marketing,17,1,0.058823529411764705,2,0.11764705882352941
584,internet,kmeans_plain,4,different,17,0,0.0,0,0.0
585,food,kmeans_augmented,6,plant_products,22,15,0.6818181818181818,54,2.4545454545454546
586,food,kmeans_augmented,6,seeds,22,1,0.045454545454545456,3,0.13636363636363635
587,food,kmeans_augmented,6,cultivar,22,4,0.18181818181818182,12,0.5454545454545454
588,food,kmeans_augmented,6,edible_plants,22,19,0.8636363636363636,68,3.090909090909091
589,food,kmeans_augmented,6,flora_by_continent,22,1,0.045454545454545456,1,0.045454545454545456
590,food,kmeans_augmented,6,types_of_food,22,14,0.6363636363636364,56,2.5454545454545454
591,food,kmeans_augmented,6,plants_and_humans,22,5,0.22727272727272727,13,0.5909090909090909
592,food,kmeans_augmented,6,dessert,22,2,0.09090909090909091,9,0.4090909090909091
593,food,kmeans_augmented,6,cultivars,22,3,0.13636363636363635,8,0.36363636363636365
594,food,kmeans_augmented,6,version,22,0,0.0,0,0.0
595,food,kmeans_augmented,6,leaves,22,1,0.045454545454545456,5,0.22727272727272727
596,food,kmeans_augmented,6,genus,22,0,0.0,0,0.0
597,food,kmeans_augmented,6,cultivation,22,6,0.2727272727272727,15,0.6818181818181818
598,food,kmeans_augmented,6,plants,22,11,0.5,35,1.5909090909090908
599,food,kmeans_augmented,6,fruit,22,4,0.18181818181818182,7,0.3181818181818182
600,food,kmeans_augmented,6,flowering_plant,22,3,0.13636363636363635,6,0.2727272727272727
601,food,kmeans_augmented,6,preparation,22,2,0.09090909090909091,5,0.22727272727272727
602,food,kmeans_augmented,6,cooking,22,5,0.22727272727272727,12,0.5454545454545454
603,food,kmeans_augmented,6,plant,22,3,0.13636363636363635,6,0.2727272727272727
604,food,kmeans_augmented,6,potato,22,1,0.045454545454545456,2,0.09090909090909091
605,food,kmeans_augmented,6,flowers,22,0,0.0,0,0.0
606,food,kmeans_augmented,6,tree,22,0,0.0,0,0.0
607,internet,kmeans_plain,1,javascript,50,12,0.24,38,0.76
608,internet,kmeans_plain,1,software,25,7,0.28,21,0.84
609,internet,kmeans_plain,1,microsoft,25,2,0.08,5,0.2
610,internet,kmeans_plain,1,html,25,7,0.28,12,0.48
611,internet,kmeans_plain,1,browsers,50,32,0.64,94,1.88
612,internet,kmeans_plain,1,support,25,4,0.16,8,0.32
613,internet,kmeans_plain,1,mobile,25,3,0.12,8,0.32
614,internet,kmeans_plain,1,pay,25,0,0.0,0,0.0
615,internet,kmeans_plain,1,hypertext_transfer_protocol_clients,25,8,0.32,28,1.12
616,internet,kmeans_plain,1,web_browser,25,8,0.32,20,0.8
617,internet,kmeans_plain,1,browser,25,5,0.2,19,0.76
618,internet,kmeans_plain,1,music,25,2,0.08,4,0.16
619,internet,kmeans_plain,1,world_wide_web_consortium,25,10,0.4,39,1.56
620,internet,kmeans_plain,1,features,25,2,0.08,2,0.08
621,internet,kmeans_plain,1,version,25,1,0.04,1,0.04
622,internet,kmeans_plain,1,web_browsers,25,8,0.32,26,1.04
623,internet,kmeans_plain,1,advertiser,25,1,0.04,3,0.12
624,internet,kmeans_plain,1,web_software,25,14,0.56,54,2.16
625,internet,kmeans_plain,1,world_wide_web,25,18,0.72,56,2.24
626,internet,kmeans_plain,1,sale,25,1,0.04,1,0.04
627,technology,LDA,1,materials,44,32,0.7272727272727273,124,2.8181818181818183
628,technology,LDA,1,process,22,3,0.13636363636363635,5,0.22727272727272727
629,technology,LDA,1,produce,22,5,0.22727272727272727,13,0.5909090909090909
630,technology,LDA,1,water,22,1,0.045454545454545456,2,0.09090909090909091
631,technology,LDA,1,manufacturing,22,14,0.6363636363636364,54,2.4545454545454546
632,technology,LDA,1,paper,22,1,0.045454545454545456,4,0.18181818181818182
633,technology,LDA,1,material,22,3,0.13636363636363635,6,0.2727272727272727
634,technology,LDA,1,temperature,22,1,0.045454545454545456,5,0.22727272727272727
635,technology,LDA,1,glass,22,0,0.0,0,0.0
636,technology,LDA,1,plastic,22,1,0.045454545454545456,3,0.13636363636363635
637,technology,LDA,1,polymer,22,3,0.13636363636363635,10,0.45454545454545453
638,technology,LDA,1,artificial_materials,22,10,0.45454545454545453,38,1.7272727272727273
639,technology,LDA,1,surface,22,1,0.045454545454545456,5,0.22727272727272727
640,technology,LDA,1,metal,22,0,0.0,0,0.0
641,technology,LDA,1,chemistry,22,5,0.22727272727272727,12,0.5454545454545454
642,technology,LDA,1,industrial_processes,22,16,0.7272727272727273,60,2.727272727272727
643,media,kmeans_augmented,3,formats,5,1,0.2,2,0.4
644,media,kmeans_augmented,3,electronics,5,3,0.6,11,2.2
645,media,kmeans_augmented,3,dvd,5,0,0.0,0,0.0
646,media,kmeans_augmented,3,tape,5,0,0.0,0,0.0
647,media,kmeans_augmented,3,standard,5,0,0.0,0,0.0
648,media,kmeans_augmented,3,media_technology,5,5,1.0,14,2.8
649,media,kmeans_augmented,3,uses,5,0,0.0,0,0.0
650,media,kmeans_augmented,3,sony,5,0,0.0,0,0.0
651,media,kmeans_augmented,3,audio,5,1,0.2,2,0.4
652,media,kmeans_augmented,3,information_and_communications_technology,5,4,0.8,16,3.2
653,media,kmeans_augmented,3,film_and_video_technology,5,2,0.4,9,1.8
654,media,kmeans_augmented,3,video,10,8,0.8,24,2.4
655,media,kmeans_augmented,3,high_efficiency_video_coding,5,0,0.0,0,0.0
656,media,kmeans_augmented,3,develop,5,0,0.0,0,0.0
657,media,kmeans_augmented,3,developed,5,0,0.0,0,0.0
658,media,kmeans_augmented,3,standards,5,0,0.0,0,0.0
659,media,kmeans_augmented,3,moving_picture_experts_group,5,1,0.2,1,0.2
660,media,kmeans_augmented,3,software,5,1,0.2,2,0.4
661,media,kmeans_augmented,3,different,5,0,0.0,0,0.0
662,media,kmeans_augmented,3,sensor,5,0,0.0,0,0.0
663,media,kmeans_augmented,3,single,5,0,0.0,0,0.0
664,media,kmeans_augmented,3,systems,5,1,0.2,3,0.6
665,internet,LDA,6,search,9,4,0.4444444444444444,13,1.4444444444444444
666,internet,LDA,6,search_engine_software,9,4,0.4444444444444444,15,1.6666666666666667
667,internet,LDA,6,company,9,1,0.1111111111111111,1,0.1111111111111111
668,internet,LDA,6,yahoo!,9,0,0.0,0,0.0
669,internet,LDA,6,search_engine,18,10,0.5555555555555556,24,1.3333333333333333
670,internet,LDA,6,marketing,9,1,0.1111111111111111,4,0.4444444444444444
671,internet,LDA,6,service,9,2,0.2222222222222222,5,0.5555555555555556
672,internet,LDA,6,digital_marketing,9,5,0.5555555555555556,20,2.2222222222222223
673,internet,LDA,6,user,9,0,0.0,0,0.0
674,internet,LDA,6,google,18,0,0.0,0,0.0
675,internet,LDA,6,web_search_engine,9,3,0.3333333333333333,10,1.1111111111111112
676,internet,LDA,6,website,9,5,0.5555555555555556,18,2.0
677,internet,LDA,6,advertising,9,1,0.1111111111111111,2,0.2222222222222222
678,internet,LDA,6,yahoo,9,0,0.0,0,0.0
679,internet,LDA,6,advertising_by_medium,9,1,0.1111111111111111,3,0.3333333333333333
680,internet,LDA,6,internet_search_engines,9,6,0.6666666666666666,12,1.3333333333333333
681,internet,LDA,6,advertisers,9,0,0.0,0,0.0
682,internet,LDA,6,online_advertising,18,8,0.4444444444444444,32,1.7777777777777777
683,food,LDA,6,health,18,10,0.5555555555555556,35,1.9444444444444444
684,food,LDA,6,carbohydrate,18,1,0.05555555555555555,5,0.2777777777777778
685,food,LDA,6,high,18,0,0.0,0,0.0
686,food,LDA,6,water,18,1,0.05555555555555555,1,0.05555555555555555
687,food,LDA,6,wine,18,0,0.0,0,0.0
688,food,LDA,6,grapes,18,1,0.05555555555555555,2,0.1111111111111111
689,food,LDA,6,nutrition,18,13,0.7222222222222222,50,2.7777777777777777
690,food,LDA,6,vineyards,18,0,0.0,0,0.0
691,food,LDA,6,food_and_drink,18,11,0.6111111111111112,42,2.3333333333333335
692,food,LDA,6,protein,18,1,0.05555555555555555,5,0.2777777777777778
693,food,LDA,6,proteins,18,1,0.05555555555555555,2,0.1111111111111111
694,food,LDA,6,levels,18,0,0.0,0,0.0
695,food,LDA,6,organic_compound,18,8,0.4444444444444444,28,1.5555555555555556
696,food,LDA,6,diet,18,8,0.4444444444444444,23,1.2777777777777777
697,food,LDA,6,effects,18,0,0.0,0,0.0
698,food,LDA,6,branches_of_biology,18,1,0.05555555555555555,4,0.2222222222222222
699,food,LDA,6,produce,18,3,0.16666666666666666,8,0.4444444444444444
700,food,LDA,6,food_politics,18,5,0.2777777777777778,17,0.9444444444444444
701,food,LDA,6,increased,18,0,0.0,0,0.0
702,food,LDA,6,studies,18,1,0.05555555555555555,4,0.2222222222222222
703,food,LDA,6,use,18,0,0.0,0,0.0
704,technology,kmeans_plain,5,plastic,21,1,0.047619047619047616,4,0.19047619047619047
705,technology,kmeans_plain,5,water,21,1,0.047619047619047616,5,0.23809523809523808
706,technology,kmeans_plain,5,process,21,3,0.14285714285714285,4,0.19047619047619047
707,technology,kmeans_plain,5,battery,21,2,0.09523809523809523,8,0.38095238095238093
708,technology,kmeans_plain,5,manufacturing,21,16,0.7619047619047619,59,2.8095238095238093
709,technology,kmeans_plain,5,valve,21,0,0.0,0,0.0
710,technology,kmeans_plain,5,tube,21,1,0.047619047619047616,1,0.047619047619047616
711,technology,kmeans_plain,5,electricity,21,2,0.09523809523809523,2,0.09523809523809523
712,technology,kmeans_plain,5,pressure,21,1,0.047619047619047616,3,0.14285714285714285
713,technology,kmeans_plain,5,polymer,21,1,0.047619047619047616,4,0.19047619047619047
714,technology,kmeans_plain,5,metal,21,3,0.14285714285714285,5,0.23809523809523808
715,technology,kmeans_plain,5,chemistry,21,6,0.2857142857142857,16,0.7619047619047619
716,technology,kmeans_plain,5,material,21,5,0.23809523809523808,13,0.6190476190476191
717,technology,kmeans_plain,5,flow,21,2,0.09523809523809523,5,0.23809523809523808
718,technology,kmeans_plain,5,materials,21,6,0.2857142857142857,12,0.5714285714285714
719,technology,kmeans_plain,5,output,21,2,0.09523809523809523,3,0.14285714285714285
720,technology,kmeans_plain,5,industrial_processes,21,15,0.7142857142857143,68,3.238095238095238
721,technology,kmeans_plain,5,building_engineering,21,9,0.42857142857142855,32,1.5238095238095237
722,technology,kmeans_plain,5,chemical_engineering,21,11,0.5238095238095238,35,1.6666666666666667
723,technology,kmeans_plain,5,processes,21,5,0.23809523809523808,16,0.7619047619047619
724,technology,kmeans_plain,5,fire,21,2,0.09523809523809523,3,0.14285714285714285
725,technology,kmeans_plain,5,temperature,21,0,0.0,0,0.0
726,media,kmeans_plain,5,owned,14,0,0.0,0,0.0
727,media,kmeans_plain,5,united_states,14,0,0.0,0,0.0
