,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
166,4,neighbors,0.004478571328921989,0.012752948309069662,0,0,0,1,0,0,kmeans_plain,0,0,1
167,5,arm,0.004442874265954213,0.01682643674202788,0,0,0,1,0,0,kmeans_plain,0,0,1
168,6,future,0.004393914740379865,0.02859851820688842,0,0,0,1,0,0,kmeans_plain,0,0,1
169,7,adult,0.004358894844721787,0.01836652084285404,0,0,0,1,0,0,kmeans_plain,0,0,1
170,8,hollows,0.004351096506567234,0.013814241324291831,0,0,0,1,0,0,kmeans_plain,0,0,1
171,9,giresun,0.004216617245074789,0.022606521934328317,0,0,0,1,0,0,kmeans_plain,0,0,1
172,10,weather,0.005350129819865252,0.015571934440023638,1,0,0,1,0,0,kmeans_plain,0,0,1
173,11,nitroglycerine,0.0048532467733739225,0.02113524529304241,1,0,0,1,0,0,kmeans_plain,0,0,1
174,12,detonator,0.004786433282695054,0.013586900945196824,1,0,0,1,0,0,kmeans_plain,0,0,1
175,13,randomized,0.004760486583474288,0.01708840554707396,1,0,0,1,0,0,kmeans_plain,0,0,1
176,14,unit,0.004644109638306594,0.01862054900820272,1,0,0,1,0,0,kmeans_plain,0,0,1
177,15,peaking,0.0045665192372920035,0.012444073084437892,1,0,0,1,0,0,kmeans_plain,0,0,1
178,16,universal,0.004541648889487202,0.013762331286781709,1,0,0,1,0,0,kmeans_plain,0,0,1
179,17,called auditory,0.004531775796574047,0.02075630292432651,1,0,0,1,0,0,kmeans_plain,0,0,1
180,18,lining,0.004367220305666097,0.01085120331271133,1,0,0,1,0,0,kmeans_plain,0,0,1
181,19,jin,0.004351808406042987,0.016736457652173527,1,0,0,1,0,0,kmeans_plain,0,0,1
182,20,abacuses,0.006743106854134258,0.022106159285179502,2,0,0,1,0,0,kmeans_plain,0,0,1
183,21,mccullouch,0.006243487966468096,0.023065145181394055,2,0,0,1,0,0,kmeans_plain,0,0,1
184,22,immigration,0.00583819355149155,0.02001326846528085,2,0,0,1,0,0,kmeans_plain,0,0,1
185,23,com,0.0057437712540904405,0.017785376315372227,2,0,0,1,0,0,kmeans_plain,0,0,1
186,24,macos,0.005392877492132875,0.018151569073161698,2,0,0,1,0,0,kmeans_plain,0,0,1
187,25,messe convention,0.0050892443146105535,0.017194498258903266,2,0,0,1,0,0,kmeans_plain,0,0,1
188,26,military,0.004983967633955193,0.012595763369757177,2,0,0,1,0,0,kmeans_plain,0,0,1
189,27,inaccurate,0.004938093426226139,0.01721953809576195,2,0,0,1,0,0,kmeans_plain,0,0,1
190,28,attempt,0.0049371292089255775,0.016524717081424556,2,0,0,1,0,0,kmeans_plain,0,0,1
